No of Vehicles,Proposed (%),DA (%),COA (%),PSO (%),GA (%)
199,115.0325088376535,106.26961026423643,98.39590150748333,96.19630723292613,90.60972166501794
296,101.51345148055522,95.5659736192912,90.550719958466,84.07688375079718,81.21069736609033
402,90.86110865927648,83.09538155564871,79.02760531454543,75.90078371631,69.15719979379395
502,80.13345103831095,75.55538980086949,70.13547044793499,66.36636141379334,65.15383950208263
95,119.87177660711981,115.04005467960806,108.40051422377894,103.64812467039235,96.09819906642124
198,110.92852748647158,102.86395124821765,97.02542041358514,97.64509692566332,90.18476291799794
304,101.13598907904849,94.89811544187319,85.81112494657019,83.28112362640938,79.20060701832801
398,92.35245141351706,84.54764942463848,79.73763969147032,77.83366816427761,64.17639211056547
499,77.43125604898161,74.90650109219459,69.13799778833412,68.24768748853852,57.11071749386317
101,116.76217660605496,114.7957768657666,108.06926106742027,105.90164655693336,100.53082370424521
198,112.04495225517212,105.69597381559724,99.24866776160866,95.83165396622962,89.52726135359461
304,97.80521450538203,92.26891628905844,88.75239941587118,81.99778601673998,82.08382865084158
399,90.0608831188563,84.08859678205242,81.7459759718166,73.98860096910231,70.2094919564953
500,78.25204493546374,73.65281942512149,68.56844581237169,64.7798756965108,60.89102907412836
103,118.81565309312948,114.85049812582436,107.45983413205828,105.57985511721755,97.59611493552346
204,109.41690103598711,102.00982549606613,100.2039033577984,97.64260739840357,89.33962887753695
295,101.84849200806279,94.93523105247047,90.46133183986711,84.04696172952282,77.77430725989227
399,92.02313724767984,86.13044694584737,77.30525751752064,79.1728434301258,69.66552421542917
495,80.49089724170916,73.46951407472787,70.08154338305275,65.10777044166726,60.936932834022336
97,121.28819795993856,113.52293942482922,109.25312695119831,105.94364874537072,96.62516224024256
202,109.02213900919298,104.30553595019548,98.27869304370662,94.41134567303098,87.88135200971855
299,94.92465563590174,96.10667930675527,92.36454440603515,82.70827208580342,83.73069133292249
395,87.68320194619753,84.38745998238596,80.09561218676691,75.19023154595868,70.1626191447141
500,81.97260073732336,77.79484572164625,67.84320430292598,64.68380699527498,62.693340952791466
98,120.61763640033512,112.82142048841868,107.12724779564611,104.91737179416455,98.15240433715897
200,111.88458645760666,102.85808695368588,101.45615033901053,98.04304913152016,87.3068289940599
295,101.9075041311716,89.94880755110383,91.05820792334589,84.60101757708722,81.15048377188998
396,90.63335218329327,84.13047061701215,80.45993751475454,75.68672780259328,72.69457351240396
500,76.56993433486129,77.83094648637882,72.36516108482924,64.71679592655292,60.48830892285575
100,119.43478146501755,114.33029854077765,105.33065510336858,104.15210467585042,97.93021796262177
203,110.32521069010008,102.3644029351612,98.576889011941,91.8427597031418,91.98737935260128
297,96.29458093026945,96.34578973259829,90.92004539758864,86.92774103799881,81.16405470723454
396,93.51800923602578,86.05842008782207,80.50284321480929,72.11975774184117,69.28559541747862
499,78.79215481251256,74.40896741348897,69.90759705778207,64.59150137584137,61.38236831675449
95,117.01652138491727,115.6895499451846,107.46249798479744,102.01754433721908,101.8388168575073
195,108.8823674165264,103.75995410184657,98.66411665908099,94.20035463280907,89.84322660054121
298,101.33792896343637,93.82261660106145,88.87667888614915,84.80089863363007,80.46108317370145
403,88.56291458644192,83.97240049458394,79.96862406648613,73.74380432984043,65.67788800530145
503,83.66423921515461,77.74549933249774,69.45778061470641,66.37355097809532,59.15779445567634
102,122.74592602784635,115.28283949714339,111.1351148208228,108.49020654268385,99.6141901479543
195,109.7202064899651,103.2170052811034,98.14461627433589,93.05515934813803,87.26639120977504
302,99.86590161433121,94.98694875515832,90.37522674283366,88.2548859063299,81.39638739975992
395,90.2155203482253,85.33178306148211,81.91218212636645,73.09032380639295,71.49906876452879
498,77.56421144676747,76.06157939450203,67.69323320179004,64.88755920229168,61.23948277501309
105,119.50304275227006,113.63056769130387,109.70130654267443,104.67270832236994,99.71704759306881
204,110.69776366260734,105.622884169258,101.59662647380227,96.34191514419162,90.09928752713503
301,100.30718921347102,95.09707827964527,89.52792485689292,88.67182480040165,79.56469621842987
403,87.96453411982108,87.16823309180981,79.95694770862237,71.64299762290352,68.89344285426385
502,80.72753981345566,73.84798815900952,69.18653723696964,62.469962143373074,57.535284991357315
105,118.52101249395562,115.35398442184446,109.03243848566089,106.95522715456505,100.46564612426016
198,111.72055484925068,102.76949014849873,100.05667896977377,94.02206888028387,89.27211871330522
305,97.61757875055896,94.93543260539309,90.33267423368069,85.58624061138848,80.65986480770015
402,87.79283377898959,84.13564298100867,79.16052541728544,73.14494211829467,71.18571133020735
502,78.94915395369439,77.31586399920344,71.53940262865828,66.12760339900244,62.46077562620406
98,120.79496435179136,108.60047887527293,108.39195690987776,103.56798678130627,99.95775149972178
198,111.05274627023974,103.32157497695123,98.47999244557069,96.12949471031378,88.78069634858565
303,99.55400725699312,94.6545411390444,85.7725912201187,83.2345397669574,79.46741057285212
403,89.31336367075716,84.38747888522798,80.94285899111368,75.76067518289354,73.02336000748606
495,78.54835514079738,75.91320835710567,68.22432910234296,62.586749846205585,56.72142452470786
97,121.53291191969942,116.10251184466942,109.25860416956763,105.61140238149956,101.98800407901255
205,112.86597655341916,102.72142768157947,101.22482330583075,96.10287307635109,90.13169699513183
305,101.59729641438228,98.401943038833,91.10162567036701,86.4516422960776,79.07015397127056
404,91.8438732025707,88.60882165339684,79.59610786249397,75.69858554470842,69.63869323590856
496,81.84606687447146,74.53224079337326,67.49994868882479,64.45776970327618,56.50806193505004
97,119.63551635164292,115.13692612874345,108.79548364543591,106.16192458944721,100.88813195584672
204,109.7594225769924,108.71265542672498,99.90184159154636,99.00125186442867,90.96100046627132
299,101.98159900025072,97.9293345177636,91.27164180629524,84.72882371394233,80.92068960965129
405,91.14523078411365,86.83885823167691,82.10316209085299,77.02637960902078,68.58352736167063
501,80.9068569784447,76.51020546158679,71.78409560685455,66.78288009346832,60.80172202293365
102,118.36353603299533,117.66733948229592,107.66602363571867,103.0891962697869,101.31944493877555
200,109.77614549918992,105.67362254477493,102.41379869794346,93.69965545582768,85.87121807194231
297,98.47090618978498,97.16832203390973,93.9318917040131,82.34759442127262,78.9356769730371
402,91.2918240308384,83.87489645276253,79.30280456693035,72.9393846988533,70.07535240941718
501,82.38399783106456,74.69669265593159,65.65967812287968,65.40923645118092,57.86646489063068
96,120.47236831059578,113.97250205287087,108.46968775937773,107.42975583699707,101.58151952167519
198,108.5045119373267,107.30407463892989,99.88561889031836,95.86763626674025,87.71794776339458
299,101.2211285510846,95.4920601484355,90.58752183510674,87.7345802995386,79.58312562054368
396,89.83717450617665,85.54295516786316,77.19869078271418,75.81545464661167,69.44800728536555
502,81.71365601918883,75.29990977513928,70.15918850552704,63.204738204865265,58.643443208388135
100,121.4611557388843,114.76687568960152,111.65650091665816,105.20493071918611,99.77840009555977
198,114.43945044325098,103.07806792335785,101.73131256473106,94.80794060680466,88.57076748219501
299,97.99742534478,93.76904165918899,90.17534729860128,85.73337775130994,81.28125453496845
399,92.32793564696381,83.67288759246517,79.54240796296416,72.86823331767516,73.59036537828193
503,81.7507121546916,78.42133548304156,70.67467159771056,65.53401905136083,62.556139423316786
103,119.43477012717386,113.54601034856589,111.56676944830848,104.78895012245809,100.51065634349008
201,108.77349237069986,103.46246634287861,98.83928999429453,94.46393482534478,88.30326692715381
305,99.32218290864833,98.23613696233208,93.89465697380857,88.32608451919224,78.83331413424303
400,92.90068051751813,88.98676700116482,80.53539250871732,76.07944735947662,70.20593048492923
495,77.75569887702717,76.50312645080434,71.70622052889948,67.90275092214077,58.74699956791335
103,120.49747014814442,114.0913228005687,111.34889918283237,106.68204260845167,98.37957086637782
197,107.79390710504731,102.85388216177344,98.7430282810035,94.9698922579968,92.40367361212243
303,98.4242085886443,97.85239832063867,87.79502859246107,85.25839757089291,81.15783861317286
400,89.54917380626262,84.19312858792833,81.7750598381159,76.12635757935927,69.86500403550036
500,77.36243472465893,73.10635189197075,69.35371692373472,63.730345279246265,61.591401824847125
96,121.08031941774028,114.01568485041592,112.27128253534961,108.60851027415579,100.87265638980644
201,112.09329672168356,104.53478819402149,98.2253972659276,92.60714358979759,89.28013365703828
296,98.47614431189143,95.15405604169175,90.06164840885513,86.37509542924245,79.75766821439399
400,88.43179725299679,86.39470148927613,77.9996648971025,77.09728141824128,69.2138962082425
504,76.67388897023896,76.24959077893901,70.82846883860306,63.21454405792544,59.55024924409487
105,122.42615047343996,113.89797984532564,110.48095477978316,105.91996318961421,103.42468464995535
196,109.27409195769214,104.25387242607242,98.8071470155851,94.47135861666138,90.21118627630209
300,97.13709541754191,93.25785265820952,92.67245449924921,84.67210982380571,79.06676597808158
395,90.7959807170942,86.84781350252554,80.4415933738894,76.98738190418591,66.37342410475125
